id,vin,make,model,mileage,year,price,zip code,created date,updated date
734,d17056e0-e35a-4ecc-9044-0a6c03d34c43,Redmond,Tami,56029,2012,76493.12,208,2020-02-11,2020-01-04
735,3898ec8b-d5ce-4181-b741-d3d5cb0efd0b,Kristi,Kylynn,24182,1995,440362.2,363,2020-01-27,2020-02-11
736,49f48cc4-0e87-4461-bcab-a8bacabbe215,Sancho,Arabel,21639,1944,580241.96,516,2020-02-06,2020-03-23
737,c6bec718-fb6d-495d-ae42-5fcd4421aee5,Newell,Asia,92907,1975,416997.62,745,2020-03-21,2020-02-21
738,f14d55c3-afb3-4e8d-bdf4-d45752f1584f,Colleen,Stephanie,91004,1967,826020.73,163,2020-02-07,2020-01-26
739,d9c1159d-b417-493a-9fa2-f97c17a4ebbb,Stuart,Camile,88796,1957,394923.85,137,2020-02-16,2020-04-17
740,987c3f39-face-4df2-a3fe-994a043423de,Yam,Nariko,77731,1969,869129.41,872,2020-02-16,2020-05-29
741,86c61f3e-88ad-4f0b-b02a-055d627b5c48,Norvol,Genevra,1006,1984,553434.57,285,2020-04-03,2020-03-27
742,c9e6a512-87a0-412f-99f8-b9b290bde52a,Sholley,Sonni,10067,1986,636201.91,381,2020-03-16,2020-04-19
743,75cedf1c-c614-4a7f-82db-5cda754edfc9,Fontana,Loree,79783,1946,560182.28,769,2020-02-09,2020-01-19
744,bc193844-7be8-4c6d-9d7f-954064b6ac28,Ricki,Caressa,70401,1917,62258.48,330,2020-02-17,2020-03-02
745,49d56ce3-6ebf-4036-9e0d-cb0a311303d8,Joeann,Dede,78868,1930,142767.56,404,2020-01-21,2020-01-01
746,42aee472-d12c-4c7c-8b4d-13e79a7e38d1,Cressida,Lelah,93800,1947,453063.28,216,2020-03-20,2020-05-08
747,b483b858-7d5c-4e65-a3bc-9c6d35bfb824,Gaulin,Winny,58177,1998,890566.83,584,2020-01-22,2020-05-13
748,d41da50a-27be-4777-974a-ef705e3a01f1,Kellby,Nikki,72500,1978,441814.51,453,2020-05-20,2020-05-15
749,920f81ec-c74a-4dd1-9271-e74df226283c,Bahr,Bertine,46005,1903,36934.48,992,2020-05-23,2020-03-02
750,320bb72f-d9ae-426a-a3a9-d7b00e0fc0fc,Rubie,Dorothy,26433,1994,555354.29,169,2020-05-03,2020-06-01
751,aa5760a0-ba67-4ab6-b21f-9ef61316eeb8,Goerke,Mariele,82378,1976,839107.99,378,2020-06-23,2020-03-30
752,1395f0d0-aa92-4a1d-86ab-9b5ec53049e2,Orpah,Charissa,90856,1942,414604.93,227,2020-04-17,2020-01-13
753,9b179a8e-fbbe-4ac5-914b-704c8a4bfdd3,Zina,Berta,16830,1999,489193.67,305,2020-05-22,2020-02-11
754,8977d95c-1929-4e9b-a9d9-6d2f2e8032e1,Chesna,Fred,56694,2019,439654.89,382,2020-04-17,2020-04-09
755,4bc179b1-6ef3-4e81-8226-1682da5cbb88,Knowling,Justinn,85915,1978,431466.04,26,2020-06-05,2020-04-19
756,0b6eb794-40f7-40c9-af77-7131cb10d829,Erlandson,Rebeca,50553,1956,572144.49,574,2020-04-28,2020-03-26
757,a82e4186-9a92-418e-ac53-bc9e1f6812af,Schonfeld,Malina,40496,2012,781997.64,351,2020-03-26,2020-02-16
758,43675c19-716d-4182-be1b-98bf7b0cb679,Gordon,Beatriz,52826,1975,395823.2,540,2020-03-14,2020-02-05
759,578da5b8-37ca-453f-8b7f-3bce1ea031c5,Fredi,Codie,18473,1935,543710.75,535,2020-05-06,2020-05-16
760,11f4fbb9-4271-4306-9a34-2e32aae6d9f7,Janith,Mary,62986,1919,15066.97,274,2020-01-10,2020-01-18
761,04f9719a-f1aa-47c9-97b5-5040f71f0f89,Shaver,Tera,80082,1921,361607.45,767,2020-01-26,2020-02-16
762,37a70107-793b-4d31-a5c9-2aece27fb46c,Zina,Sadie,39504,1929,587041.4,618,2020-04-14,2020-03-09
763,9f25b207-6155-44c6-b250-b62c0073780e,Hubert,Pollyanna,68738,1966,986438.54,432,2020-02-18,2020-03-08
764,1a3cc29d-563e-46e2-8a6c-84fcd910e057,Nedrud,Florencia,61844,1928,970486.01,56,2020-02-21,2020-06-14
765,512f1fe8-4dab-40af-b6b0-47142bfa475a,Even,Tonia,58398,1944,996832.44,829,2020-02-17,2020-06-09
766,f0c609d1-5c84-42e7-9ead-b7939c25abf8,Sikorski,Alie,93134,1914,434520.36,259,2020-03-29,2020-01-16
767,97517c19-3638-461f-a250-94edb33161b1,Juliet,Janey,85843,1900,892796.83,463,2020-03-03,2020-05-13
768,ce7617ca-832b-4abf-8f22-9e638f2ce277,Rad,Ivett,2776,1996,512417.4,711,2020-04-26,2020-03-15
769,29922705-adf7-4cb2-a91a-26838f9e3a41,Wolfgram,Christy,92513,1906,204389.6,212,2020-01-27,2020-01-25
770,0793071b-8d17-4561-a121-ad4ee358a0fe,Giff,Raf,6924,1995,360822.88,487,2020-02-12,2020-04-03
771,5af1b265-de0d-4ba7-92e5-00b5c5586aa5,Telfer,Belinda,32318,1991,373667.38,478,2020-06-20,2020-01-07
772,0f641410-dc51-4c86-97cd-526450c66d6d,Ardra,Marti,95783,1981,73101.01,79,2020-01-04,2020-02-18
773,05ee7248-79c3-498e-988b-eddae0832af5,Cecile,Celestyna,68335,1905,569735.48,333,2020-04-15,2020-04-10
774,ee4ec761-d624-4f98-8ba6-86130e810d20,Marsden,Paulita,52457,1932,219727.68,796,2020-04-12,2020-05-06
775,f2206207-cf34-4ac9-9113-c6fef72bd3f2,Gwenore,Meg,47102,1919,246918.54,241,2020-03-23,2020-03-03
776,b17f73dc-4365-42f3-aeee-f4786e6d92c2,Jess,Nelle,30760,1914,624960.8,514,2020-05-17,2020-06-21
777,e8043b59-ab50-47e6-93e2-e56416baa816,Germann,Anthia,49343,1920,32313.08,366,2020-01-04,2020-01-11
778,e1b311ca-e95d-4b4c-a0dc-747a15678205,Kolnick,Tera,37575,1913,974201.79,778,2020-03-28,2020-04-30
779,07c96ded-3b7c-4d7f-96b1-d23a4f437cc8,Libna,Jeanna,69293,1906,978369.91,9,2020-04-04,2020-03-10
780,8487f378-44b3-4038-93cd-99adcfa7a265,Lynn,Cyb,17281,2009,520681.1,467,2020-01-17,2020-06-18
781,7340388b-fb21-43ec-a2d7-c26ab5c5c482,Sekofski,Juliane,96781,1918,209343.59,762,2020-04-23,2020-06-03
782,e1d49207-6da7-407e-829f-28b9ecba130d,Naashom,Donetta,3813,1944,105636.2,230,2020-02-09,2020-06-11
783,90109798-9340-4262-80f2-05bd29b5678f,O'Rourke,Vevay,21649,1921,302596.06,676,2020-01-09,2020-03-03
784,59a5d5b3-1f04-4c37-8a34-39a7589ef6b2,Raul,Millie,42352,1927,496187.51,522,2020-01-27,2020-05-08
785,183715ed-ddf0-41a9-b7fe-6565d96c26d7,Klotz,Chrystel,93713,1908,795827.7,394,2020-04-22,2020-01-13
786,a6feb67f-07ec-4b3c-af19-a76dff94f78a,Aprile,Daryl,86234,1924,392556.78,112,2020-02-17,2020-02-27
787,aff32a3a-1cc8-4255-ad8d-95ae14e1849f,Goddard,Adriana,52185,2019,351714.43,206,2020-03-16,2020-06-04
788,1405ce34-a77c-4d15-ba2d-09e5f18fab08,Byrne,Emylee,94366,1905,835894.18,611,2020-01-21,2020-04-19
789,6e941f29-cbac-4b91-925c-6268d21cc4de,Swanhildas,Bibby,25224,1922,260785.17,270,2020-05-20,2020-01-07
790,76d7a692-9e61-48f7-82f0-8ed26ce102d4,Denis,Nadine,35375,1944,293167.32,502,2020-05-03,2020-02-01
791,70a25982-5cb3-4faa-8893-fa1bb6658071,Abram,Amelia,46673,1907,726129.31,696,2020-04-24,2020-03-19
792,b5440b26-273d-4d99-b8df-edbe13b847bd,Old,Devina,77216,1900,101863.3,224,2020-05-11,2020-05-08
793,16aa124a-103f-48ce-8d3e-b33cb0b871b3,Payson,Joleen,33526,1927,209582.46,985,2020-04-25,2020-03-22
794,e38a79ea-c034-4069-bd7b-1058c5e39347,Concha,Maisey,96008,1931,346611.66,234,2020-04-29,2020-02-28
795,84badb0c-9bb0-4772-928d-cc850189a3ba,Cornelia,Basia,91528,1965,623094.6,475,2020-04-09,2020-02-20
796,2798cb6f-578a-4151-b816-7720500d6a54,Pierette,Jenilee,49947,1902,964399.57,493,2020-06-14,2020-05-25
797,861a1a13-3999-4857-9aba-403513acfa30,Cavan,Marnia,35556,1932,364949.66,766,2020-02-04,2020-04-07
798,85249b58-fbcb-42cb-876d-b4af452056f7,Sperling,Roberta,19500,2002,444090.6,881,2020-05-27,2020-02-06
799,b5e9ec9e-89f9-43a9-82cf-cf4dc4fc8895,Rosalba,Malina,1824,1973,994492.63,674,2020-03-24,2020-01-11
800,2d9a702c-5c67-4aa1-933c-61e11a71d79c,Pulsifer,Alyda,42540,1995,350131.44,677,2020-03-09,2020-02-17
801,86e20d4a-1de4-4532-bf5c-9379e34e504d,Hollingsworth,Melodie,18047,1959,625204.72,947,2020-05-30,2020-03-31
802,2fe1215f-1d4e-4928-be15-b7c258c547d5,Maryanne,Corry,21565,2013,458127.87,884,2020-04-22,2020-05-11
803,366af581-9fad-4218-a52d-ad4fc104e5fc,Erich,Wilma,66791,1907,376645.7,87,2020-01-13,2020-05-25
804,3a7cf974-7579-468d-a8e4-7a866e9aac45,Alice,Stevana,64014,1924,483866.73,849,2020-06-23,2020-06-01
805,ccd8d8ba-6ae8-45a0-9861-3e9763e54101,Wareing,Albertina,56701,1922,98895.8,827,2020-01-04,2020-01-29
806,eda6526b-c294-415d-8294-827e89bcd056,Saree,Ingrid,8807,1998,831496.65,115,2020-05-03,2020-03-04
807,9ba3085b-9561-4e64-82ab-2a6388424333,Nelsen,Cherilyn,1708,1995,344638.34,735,2020-02-19,2020-03-02
808,d6b0226d-4488-4e07-b0b8-57e531c8a532,Saint,Giustina,41501,1948,251514.16,650,2020-04-11,2020-02-25
809,13324db7-778c-4a3b-b7d4-47c43cea547b,Kevon,Teddie,85156,1960,197486.26,406,2020-01-14,2020-02-09
810,ad1cb2a4-5da8-4886-a4bd-33b1a02f5d23,McCutcheon,Dominga,12294,1995,372732.75,518,2020-05-18,2020-04-22
811,b8aa6695-eaf4-4c8a-85c8-7128ee25769b,Eben,Stephanie,4210,1905,861257.34,34,2020-03-12,2020-05-07
812,1d906c2d-fc5b-4767-9833-f8284889e90f,Cookie,Dagmar,16058,2004,441437.95,834,2020-02-04,2020-03-14
813,89b04c77-5d6f-44d4-b47c-95bd0e45f385,Ardra,Danika,97749,1912,674778.66,511,2020-03-23,2020-01-04
814,5d018529-f712-42d3-9f35-60eb976d0e13,Killigrew,Chrystel,74307,1962,549732.22,830,2020-02-06,2020-01-31
815,5c32a432-ebb5-4f05-b3ac-742109d7fb6f,Bryna,Kenna,65374,2002,511340.19,617,2020-02-23,2020-06-13
816,52a605ee-6d41-446c-ac11-b1c080019ad5,Susannah,Dale,68878,1947,265772.46,46,2020-03-04,2020-05-03
817,ad1799e9-b194-4dd2-b96a-2495da224dca,Orpah,Wileen,20170,1956,827057.48,418,2020-04-23,2020-03-21
818,d4a24077-bb59-42b6-a657-cf232f4ad2ce,Eno,Andree,5759,1922,991283.08,277,2020-03-27,2020-04-27
819,766cda46-ffd6-415a-b03f-1df8c5d27458,Sherfield,Donetta,7651,1930,824306,245,2020-03-27,2020-01-01
820,7a11cdb6-82a6-49b1-a71a-d309dd652e47,Waldron,Ingrid,50927,1916,121803.65,400,2020-04-15,2020-01-03
821,2e786d87-e89b-48f5-9018-4bded3f24cd5,Jorgan,Linzy,47342,1994,857748.13,163,2020-01-17,2020-03-25
822,ac705662-469d-42b9-9901-92b90d6fa9b3,Masao,Celestyna,60015,1970,213472.32,380,2020-02-24,2020-01-09
823,786ebb22-5e21-4d20-98a0-ddf14b69e156,Fink,Daphne,2095,1993,886384.43,854,2020-04-23,2020-01-23
824,581f7455-4d1d-44b7-baa0-e039a263a163,Florina,Charissa,33861,1993,279297.14,320,2020-03-23,2020-05-28
825,44d74950-f3c7-4897-92d8-5c3eceb99369,Corilla,Ida,53221,2011,202430.57,337,2020-04-20,2020-03-08
826,ea792ec4-0646-433c-8d5e-2a74e431dc4e,Parette,Aeriela,46663,1917,877043.62,468,2020-02-18,2020-01-04
827,ea63e0ae-b4e3-475d-ac41-37598403216a,Aldric,Mireielle,2113,1901,388696.29,504,2020-06-08,2020-04-13
828,a8a79779-65bc-4c77-a104-9a19845d28bc,Schlosser,Kial,88932,1950,207966.7,695,2020-01-17,2020-03-24
829,da61c78b-0225-4f20-90d2-76d63f6c8ce5,Capello,Ileana,8845,1915,575564.63,1000,2020-02-12,2020-01-05
830,569ce110-a166-433c-8fd2-4128b016d02d,Bakerman,Linzy,72116,1976,725871.09,599,2020-01-19,2020-01-07
831,69d6b303-adf9-4acc-81d4-d77901b202e0,Dorine,Libbie,19,1903,701282.15,792,2020-03-27,2020-01-25
832,43474b98-014a-40f8-8487-5990de1e6202,Loring,Karena,83992,1913,128920.23,954,2020-01-22,2020-03-30
833,b29ea029-16a7-4aae-9494-e841d2bc543b,Yuille,Daphne,99453,1970,872293.25,778,2020-02-20,2020-03-18
834,7ba5ea7a-5bb3-4fc9-bde4-a8d57dc6fb6a,Mich,Etta,20572,1975,574630.47,753,2020-01-28,2020-06-10
835,4679bbd3-2049-4ce3-b490-c2ec8a6eb6c9,Astra,Kara-Lynn,15399,1915,895323.79,182,2020-04-04,2020-03-12
836,5ff44b9e-f5e4-4eaa-a747-5b1cc09e7d7a,Annice,Dorene,73205,2016,845046.16,891,2020-01-18,2020-05-25
837,edbcf9d8-dccf-427d-bb0c-2436db145ade,Hurley,Stephanie,36832,2003,732892.71,255,2020-05-20,2020-05-26
838,1db963f9-db0a-4892-9fa2-56bb1c6dea37,Soneson,Dari,20990,1903,343247.39,131,2020-05-08,2020-04-10
839,955e5861-efbf-4065-98a0-64163f6ce8cd,Girardo,Vanessa,98903,1992,199471.64,289,2020-06-05,2020-01-14
840,4b5f42dd-cbcf-4b66-8011-c6ce8c2fb7b3,Emerson,Tori,34165,1963,761955.79,883,2020-04-30,2020-04-05
841,46e5d16c-6c71-40dd-8440-29c596aba6cc,Janith,Katuscha,89413,2009,480647.78,665,2020-05-30,2020-02-07
842,be0a6f5b-c0e9-4077-9390-fb8e883c9a28,Teddman,Cristabel,52188,1976,610888.62,688,2020-05-19,2020-04-06
843,99cc7f03-685a-4cac-afc7-254c3177ad2a,Arvo,Cristine,78743,2013,861530.93,363,2020-03-21,2020-01-05
844,4c054b89-6366-4788-b0fc-47b4b18bb3d9,Noam,Ginnie,10332,1900,126504.85,153,2020-05-04,2020-04-23
845,4ed5a91e-9ade-4b81-b003-e1286b2fe207,Teryn,Heida,81604,1940,526284.5,939,2020-03-03,2020-04-28
846,f410cd23-12e7-45d8-b7f5-cd8b728bdd76,Ardeha,Gabi,15132,2018,97444.43,177,2020-01-14,2020-01-22
847,5d1dde9f-01a8-46de-bad8-bd59d302fc00,Kaja,Jillayne,46816,1924,351483.76,162,2020-06-15,2020-05-13
848,8692f75d-7529-4c98-8b0e-c7a48266e75f,Dom,Annaliese,83444,1984,483047.43,44,2020-03-01,2020-03-08
849,317359bf-3417-4181-a1a1-bf7c863b101f,My,Jan,97072,2014,437928.42,942,2020-03-22,2020-03-13
850,88ec47e0-dde0-4c90-87b7-6966b185e764,Bakerman,Andree,10609,1960,781085.1,984,2020-04-01,2020-03-29
851,ac9c62c4-7a0d-4924-986b-11d268ee6370,Salvidor,Vere,78985,1936,419504.92,294,2020-06-12,2020-03-30
852,88802b49-23df-4624-8e6a-676252031d9e,Anestassia,Jacenta,49582,2012,44105.4,525,2020-05-27,2020-01-15
853,da357fa1-df86-4c01-b329-caab7d825a04,Hermes,Bee,30720,1928,939086.54,945,2020-05-23,2020-02-21
854,8441bb19-6fa2-4ce8-af68-74c9e57a4f30,Emerson,Ivett,62922,1977,298957.31,224,2020-02-02,2020-03-08
855,e8dc5239-f09d-47b0-a072-c60d5005e395,Stilwell,Cindelyn,84949,1944,794631.8,775,2020-02-12,2020-03-11
856,f6d16168-54ae-4e98-8a61-fc2684fb70d4,Terencio,Atlanta,71558,1906,69999.82,964,2020-01-18,2020-01-20
857,6a732dd0-017c-4f0d-9471-3f544a069789,Curren,Tera,54603,1913,878713.06,291,2020-02-15,2020-06-05
858,29e42a7e-0705-4d73-9678-645dba6f40cd,Meli,Leontine,9354,1923,779598.03,802,2020-03-14,2020-01-12
859,70465cb8-40d5-47fe-8475-b4dda6906806,Fiester,Correy,85663,1973,706110.76,348,2020-05-09,2020-05-15
860,59f3f01d-659e-4955-9748-87022a3ef680,Means,Stacey,67227,1998,819661.03,971,2020-01-17,2020-04-01
861,58ef9085-38f0-42b3-ae7b-3a95380166fa,Fleeta,Doro,56297,1906,334012.53,649,2020-01-02,2020-04-16
862,f6308636-10fe-42b3-ae07-986d34ffab98,Susannah,Tersina,12651,2004,494577.16,864,2020-02-23,2020-03-03
863,f8d00335-8c29-4784-a664-1439421f78cb,Pettiford,Glynnis,15373,1975,628423.4,948,2020-04-18,2020-03-18
864,dc7bada1-933d-43f2-901d-aa263426ce8f,Isidore,Steffane,44749,2014,125018.84,214,2020-05-26,2020-01-14
865,bed2bfde-085e-4ebd-8c50-e72ba54ee96f,Buckler,Elyssa,27944,1988,656106.56,677,2020-01-15,2020-05-14
866,6a0a0304-ad0e-485a-91c1-89dfb15e68fd,Matthew,Ivett,48947,1935,76750.82,957,2020-05-09,2020-05-30
867,06a74b0e-b234-47fe-b0e7-29f9fbdf1ae8,Baylor,Janey,62667,1922,671502.19,803,2020-02-07,2020-02-14
868,eaa3dda5-8596-4115-aacb-03d65f2290f3,Berne,Teriann,22081,1941,734794.52,153,2020-06-11,2020-06-17
869,4825c7c5-aca1-490c-9cdf-9dd9c76e6d70,Bohlin,Lulita,43024,1910,300316.88,403,2020-04-03,2020-06-13
870,89217e46-80cc-45be-a50d-94566750fe59,Allys,Deane,27246,1962,633695.46,161,2020-01-23,2020-02-15
871,cd8c95cf-068c-4712-942f-c7b5d667eb79,Greyson,Gaylene,32402,1963,237160.24,27,2020-02-21,2020-04-18
872,402d1861-de55-4eb9-805b-308037d67763,Presber,Goldie,327,1960,920206.64,49,2020-03-26,2020-05-28
873,6277ccd3-7caa-47d8-a64c-6fe4e24163e6,Devlen,Winny,63766,2007,73113.05,998,2020-02-17,2020-05-13
874,e97d1ef8-2079-4d5c-9f81-5b9314ae5d23,Shaddock,Devina,41568,1918,413873.74,515,2020-02-15,2020-06-22
875,70bcac83-ddd4-4793-a2a9-0b67f1481a27,Suzetta,Briney,57712,2018,387871.2,508,2020-04-16,2020-06-06
876,d2b58eb7-c5d1-421d-a5fa-6fbad95d305a,Ventre,Kristan,21873,1983,3407.71,632,2020-04-12,2020-03-07
877,ecded947-c868-41c7-a071-fe2de3e43f44,Sherrie,Bertine,84118,1994,507400.28,879,2020-05-14,2020-02-08
878,c014fe3f-b7b5-4e6a-81ae-e5282e53822a,Merell,Ekaterina,53164,1981,467439.86,641,2020-01-24,2020-03-04
879,65641b6d-9bf6-4ee9-9672-103d94e8d654,Reneta,Allyce,68617,2019,521313.93,828,2020-05-01,2020-05-20
880,e6e19052-a765-49bb-afd1-e17b8ad65a9c,Pettiford,Jere,54395,1926,337853.58,480,2020-01-24,2020-04-06
881,c5f1bc85-05bd-4790-8dfd-4589eced5b0e,Orpah,Taffy,63655,1995,119518.02,59,2020-04-02,2020-05-17
882,8f1578d7-cf69-443b-b0cb-265b8833707e,Nikaniki,Clary,84805,1958,151996.72,463,2020-04-11,2020-01-13
883,a00a80c8-cb66-48e3-a7e7-aca743e338c6,Thad,Blake,35205,2018,645884.56,492,2020-04-27,2020-03-05
884,cfb83c2b-a791-418c-b0f3-ae6cc6b75689,Evangelia,Elka,20817,1900,607377.42,636,2020-04-05,2020-04-22
885,3863583d-60b0-4614-840c-126f550df581,Yuille,Nessie,29087,1987,774936.27,529,2020-01-16,2020-01-03
886,4a392582-f5a3-452a-97df-505e399417d2,Morgun,Halette,44377,1926,391795.11,741,2020-03-10,2020-06-15
887,b0bbd764-b2b1-4454-abf2-b92af19a343e,Jalbert,Arlena,63816,1996,732864.17,646,2020-05-05,2020-05-24
888,f41e12f2-0bec-41eb-ba44-7cf813d9a7bb,Infield,Dianemarie,6746,1997,467358.95,815,2020-03-19,2020-05-01
889,707e6751-95c2-469b-90b9-0cb00d6480b7,Laverne,Ilse,27906,1921,579181.24,857,2020-01-21,2020-01-29
890,731967dc-5b56-498c-91b9-6dbe2bbf6623,Tremayne,Mellicent,83337,1964,38687.55,422,2020-03-22,2020-06-03
891,365287ae-3235-4a01-8144-0ae47348569e,Thema,Donnie,53707,1908,553326.66,3,2020-04-08,2020-05-23
892,562ccad7-aa1a-4611-9b59-e8773a3d5117,Joni,Gale,69159,1937,534750.91,81,2020-05-13,2020-03-01
893,f055b298-edf6-4754-bedb-45088ee7722d,Swanhildas,Katuscha,18413,1997,16247.07,837,2020-03-31,2020-04-03
894,9498312e-15a9-4bbc-87b6-71fdce1f62ec,Stefa,Emelina,16308,1974,888967.84,62,2020-05-17,2020-04-26
895,2d19c3f6-c399-4500-969c-fbe6ba290431,Korey,Reeba,41531,1995,784545.64,66,2020-06-19,2020-06-19
896,e318da37-d8d7-44ae-a3c8-8d98f275746b,Libna,Helena,40338,2014,708778.56,284,2020-02-06,2020-04-30
897,7ebf9ab7-47a5-4a4b-9baa-7bdadb11e8b8,Robertson,Phylis,45580,1949,867719.31,305,2020-05-25,2020-02-09
898,a3cbdfd9-f8f7-4755-959d-33880ab8c487,Kevon,Ernesta,82280,2019,297521.77,481,2020-02-03,2020-02-12
899,61b78b31-8b9a-4a02-93af-194a4ac49f87,Ahab,Giustina,34225,1956,911662.6,165,2020-01-17,2020-05-14
900,00a07528-7e35-47d9-84c4-6ee4cb0ac443,Reinke,Elena,19858,2004,477515.1,438,2020-01-19,2020-03-31
901,43a53bb1-5244-41c1-a52e-b82f30a146cb,Alfons,Katleen,15623,1956,848100.18,997,2020-02-09,2020-03-17
902,85893d8d-8581-43f1-812c-8a95b8952a73,Hutchison,Clary,46353,1946,519698.02,760,2020-06-15,2020-05-28
903,8fca9394-c705-46b2-abfe-1aef60919251,Kress,Alleen,82386,1924,512834.28,627,2020-06-07,2020-01-15
904,5153307e-e4d8-46c3-88c6-df818206ad0f,Sikorski,Debee,39196,2016,839173.04,786,2020-04-12,2020-01-16
905,199e6757-963c-4ad4-883c-cfc2b1d7b205,Chesna,Albertina,11309,2008,888002.93,77,2020-02-09,2020-03-20
906,63b3fb30-9d97-4bf3-90bf-558682ebeccf,Ellerey,Sharlene,87562,1928,517919.27,391,2020-03-30,2020-01-05
907,5f228556-0fef-4487-87c5-59a4de2a6a11,Ashok,Tamqrah,21883,2006,210342.92,107,2020-04-17,2020-03-24
908,472a6aa0-2f2e-43d0-b228-44fa56979680,Katrine,Harmonia,4825,2000,985938.61,15,2020-02-19,2020-06-23
909,69575965-558c-43d6-ad79-6af1401bdc20,Bollay,Genevra,43164,1951,677500.38,604,2020-03-20,2020-05-23
910,7d9674be-7b56-4be1-a45b-c88efdea50cd,Lilas,Cecile,58282,1929,240734.93,995,2020-02-11,2020-03-03
911,de2adbb3-7a11-4bf5-bb2a-21f74ec9ff41,Daegal,Lynnea,67040,1974,340543.72,470,2020-03-30,2020-01-05
912,f5b9a0f5-76c3-4b42-8173-084666ccf5b9,Lane,Margalo,90834,2017,354507.29,243,2020-04-14,2020-04-05
913,805d2267-7d83-4f94-883f-e34707b5e799,Narton,Alexine,76399,1992,675010.09,879,2020-01-06,2020-01-24
914,f4036915-b090-4e0a-9034-8fbb4d679d4d,Anis,Elfreda,40572,1994,978510.11,660,2020-04-22,2020-04-16
915,a1dbda64-61ea-44c7-aa67-efe22f21c1eb,Paine,Jolyn,69360,1968,992232.83,646,2020-01-10,2020-01-28
916,62aad727-939f-4629-87cd-52167b43412d,Edmund,Paola,26761,1976,679317.08,140,2020-02-04,2020-02-19
917,71460cbe-535d-4b0b-84e4-2a26ceca9415,Holtz,Oralee,39933,1937,327696.9,378,2020-02-27,2020-03-01
918,2b6780cc-c30a-448e-b603-d97e451bb65a,Hermes,Molli,19042,1902,15258.26,596,2020-04-16,2020-01-17
919,93db369b-b9cb-4333-9477-3f501f5cb9c5,Silvan,Darci,69924,1951,223623.31,453,2020-02-12,2020-06-07
920,03a0f034-83f2-472b-9868-0c84acf5d7e3,Zaslow,Gilligan,89819,1988,674838.11,70,2020-02-04,2020-06-22
921,3f0dfcba-db86-439c-b804-f30de8ee6e27,Carmena,Cam,81322,1979,878967.46,427,2020-02-22,2020-06-19
922,875467b8-16d6-40bb-9410-94c0a12d5dc9,Diann,Cacilie,35579,1956,750032.34,490,2020-05-06,2020-02-16
923,73406eaa-940a-492d-8d01-78542d5f991a,Cecile,Carlie,15858,1926,397770.15,677,2020-03-03,2020-01-14
924,6d49d31a-60fd-44a6-ad10-5e98dbe3be29,Aida,Belva,50463,1955,464898.34,204,2020-06-10,2020-06-03
925,e69e746d-164c-4c2a-b972-85730260b167,Eldrid,Nonnah,12975,1957,777536.39,483,2020-06-18,2020-04-28
926,fa9e2e9a-5fd2-4c46-b001-d5ba7384a033,Cloris,Lulita,31941,1977,206004.52,599,2020-02-07,2020-04-05
927,04f4269d-b1e6-41de-8327-650b10eaf207,Zaslow,Brianna,31357,1964,727674.34,386,2020-06-07,2020-05-24
928,fad5dd77-92a1-4583-916f-f1229505697c,Dorothy,Gianina,24544,1974,531224.91,850,2020-03-07,2020-05-25
929,c23054f8-1ac3-47ec-bceb-81863ed2e1f7,Fancie,Gavrielle,87945,1908,29097,576,2020-03-05,2020-06-18
930,52c4983c-9528-42f0-967e-a54bc5d02afa,Luhe,Audrie,58379,1940,558509.31,109,2020-02-06,2020-01-17
931,0f484529-cb10-4c63-855a-c2b98da7d4a7,Baptlsta,Annecorinne,11838,1996,540304.99,916,2020-05-05,2020-05-19
932,707d0742-cbed-48e7-851e-f8dfa2a59b43,Cristi,Rori,46399,1927,955387.37,62,2020-05-14,2020-04-07
933,bf735b21-64ba-4fcd-9f2c-b2736d929354,Caitlin,Natka,96722,1996,948593.99,985,2020-04-01,2020-05-16
934,fc59b105-aa6d-42ec-af32-ce0e5fb58677,Kenwood,Quintina,62444,1967,494187.69,441,2020-04-13,2020-02-15
935,e92df395-68d0-422c-8ad0-36c18a5e168f,Merriott,Felice,22195,1975,371831.08,359,2020-01-29,2020-01-10
936,97f1d5e6-6457-4d4c-a94d-0a7b6edc491e,Terrence,Valeda,40068,1996,944153.04,735,2020-03-08,2020-01-05
937,c557fd96-f33f-4a8e-b097-b340845dcddd,Telfer,Belinda,34279,1914,552904.03,217,2020-05-04,2020-01-22
938,561cd268-2fac-4e0d-a2b8-0ab4a92eb1eb,Orpah,Eugine,50014,1958,221266.88,823,2020-05-20,2020-02-11
939,37c85c8a-b9e5-4d94-90e4-f7003a39c55a,Bandeen,Tera,9287,1986,910389.62,579,2020-03-31,2020-02-15
940,2e549182-a835-4a8e-81af-9c1b16e794cb,Ruvolo,Chickie,57196,2010,118931.63,228,2020-03-18,2020-01-27
941,8b8abb6e-2fa2-4db5-b13b-ac1788c6abfe,Ludewig,Karolina,25855,1962,486529.25,871,2020-01-22,2020-02-02
942,e6df8301-fd52-4fbc-b4e2-183f3b69ab82,Jammal,Natka,92530,1994,27795.02,518,2020-05-26,2020-04-24
943,420cb4eb-2867-4e9d-aec7-cd109d4c1b56,Warthman,Celestyna,56906,1948,580498.55,227,2020-01-08,2020-05-13
944,f16b0af5-d925-4b2c-97a2-7644492444c6,Wadell,Philis,9197,1999,792724.66,654,2020-06-07,2020-03-28
