uuid,vinNumber,makerName,modelName,mileage,year,price,zipCode,created,updated
8803,9c37581a-fd9f-44c0-8058-7c850ab7d159,Brittani,Barbara,20573,1953,109414.9,59,2020-03-02,2020-03-06
8804,870afb16-fc72-4c05-b05d-97bde2558d2e,Birdella,Claudina,55277,1942,280040.14,380,2020-01-25,2020-02-24
8805,d3c6a094-f81b-4e93-805e-39ef0207a7d8,Michella,Edyth,62351,1953,51722.56,757,2020-06-14,2020-06-07
8806,678fbb06-3793-422e-b8b9-167695f28bf4,Nunci,Imojean,75213,1923,80261.03,368,2020-06-14,2020-01-29
8807,f23761de-4bd5-4f63-b601-5183d65ce255,Astra,Marinna,810,2012,105057.04,70,2020-06-05,2020-04-01
8808,8bf256e8-235a-4466-91be-25fd2ce98cf6,Paine,Vonny,7514,1949,995159.73,731,2020-05-19,2020-01-15
8809,f2915a4f-dba6-46c8-adca-56587a9c1e3f,Septima,Shell,64911,1942,810308.76,607,2020-05-05,2020-03-15
8810,c06b5a9c-1c39-4751-9940-ff61d9cafd97,Stilwell,Estell,17005,1940,821811.09,774,2020-06-15,2020-04-03
8811,c6fe0a1a-0ad7-471a-b509-1c9379619dc5,Oster,Aubrie,67053,1999,473124.79,960,2020-03-25,2020-01-27
8812,6acb082e-3509-43cc-aa6b-ed2a15d82a1b,Luhe,Bernardine,64867,1959,413738.38,471,2020-05-12,2020-05-28
8813,3a4c6b76-70ee-4e30-8799-8e7c825d4db4,Ietta,Olwen,51051,1932,929069.59,322,2020-03-07,2020-05-21
8814,5aab6d01-f724-4e47-a319-4927377cdc6b,Fulmer,Wileen,9350,1927,678570.26,638,2020-02-08,2020-03-03
8815,afa6f737-4aa8-4892-a3d0-6da33ce7daef,Willie,Lynnea,92236,1942,602520.65,467,2020-02-11,2020-04-06
8816,b4bc397e-aafd-4672-a06e-1b0c93cac991,Sikorski,Beverley,20219,1985,868365.38,286,2020-03-04,2020-02-19
8817,8c41c02a-1cb0-4049-b801-514c247ef4c1,Hoenack,Winny,7144,1993,280144.33,31,2020-03-25,2020-03-08
8818,78b4fe44-2ac1-4c1e-b5f3-5c2772f2e8b9,Eachern,Ardenia,98941,1961,887481.69,686,2020-02-01,2020-05-01
8819,3c83eff1-bb1d-46ba-9bce-ac6535b39da7,Gunn,Wileen,66477,2018,692022.47,674,2020-04-03,2020-04-06
8820,1cc52004-f319-43c1-af7d-55d2ee79e03f,Sothena,Verla,39995,1953,795035.39,354,2020-01-30,2020-03-08
8821,31cd88ce-21a6-47a4-b213-40863d5677d7,Sallyann,Corina,30356,1910,393067.67,982,2020-05-30,2020-06-09
8822,f1b3af20-c602-4cdb-a702-cf476f22cf63,Dahlia,Kylynn,39094,1994,807521.08,31,2020-03-18,2020-01-28
8823,ef6eb0db-618c-4608-a549-21783bee05b2,Tarrant,Helsa,25692,2013,602644.51,70,2020-03-23,2020-03-18
8824,9492679a-7f09-4f4c-aae4-a95812fe604a,Suk,Carly,4739,2016,865098.42,863,2020-05-17,2020-03-25
8825,dfcf4a04-7c65-49a6-8070-3013fcc91f65,Judye,Gabriellia,67262,1996,340368.7,540,2020-04-25,2020-06-18
8826,465d90cb-803c-4a2f-9f32-0056aa26cacd,Lilas,Pierette,30759,1966,976303.17,839,2020-05-16,2020-02-15
8827,3e920a98-f0f2-4f7f-82ca-582f03e6a4d4,Longfellow,Elmira,44818,1989,352416.16,696,2020-03-21,2020-04-17
8828,a85277a6-6058-4cce-8a49-ebd6824557ff,Salvidor,Brynna,23855,1949,177509.29,646,2020-02-14,2020-02-20
8829,65dee616-7f5c-4c2d-899b-cc6c94825847,Middleton,Deirdre,6993,1945,41352.85,60,2020-03-08,2020-06-07
8830,192c4884-b502-4d21-9e23-653e2c7999bd,Phyllis,Fanchon,47057,1928,621489.79,746,2020-03-21,2020-05-02
8831,0a4ba3f8-1658-43ef-bd70-82ecb19fea31,Natalia,Ileana,85724,2011,427618.12,880,2020-06-13,2020-02-24
8832,1b7771e7-1894-4ecd-9b93-38c5644f4d6a,Maurine,Emilia,28475,1937,609632,791,2020-01-17,2020-02-28
8833,6697512b-97a0-4515-85ec-dd175181c565,Agle,Genevra,52788,2016,76705.31,389,2020-02-10,2020-05-09
8834,8bc6f9cf-639b-4c00-a528-7a22e9ffd3e9,Bates,Claresta,59353,1995,656373.78,862,2020-02-10,2020-02-08
8835,2cd9b5b2-e07e-4bea-847d-57a5fae554a7,Kenney,Ileana,87683,1929,552193.84,717,2020-02-16,2020-02-17
8836,848be3ff-85fa-4687-9052-7b006fb6f6aa,Clarissa,Marylou,33111,1967,189211.89,842,2020-03-04,2020-05-10
8837,e6408293-bb56-4f0b-9786-36f336102d75,Delila,Noelle,97671,2014,533060.06,962,2020-04-07,2020-01-08
8838,726a7752-87bc-4f06-8104-cc301adadd5f,Alarise,Olivette,88752,1918,813137.83,523,2020-03-09,2020-05-31
8839,26cd5fc1-aa1c-42de-9cd6-9e35779c4a8d,Oster,Marika,54375,1919,340062.54,842,2020-06-13,2020-02-08
8840,80c1ec2c-3c49-4426-af1c-f7b9220fc67b,Seagraves,Dianemarie,42141,1965,111515.8,715,2020-01-21,2020-05-12
8841,ae0f1cbd-28ef-4125-8e3b-fc40074e7fa7,Halsey,Olwen,72238,1965,393993.89,382,2020-01-11,2020-01-14
8842,4820f311-830c-482a-af2b-3d228c75b437,Nerita,Marline,61454,2014,369888.26,334,2020-06-20,2020-05-08
8843,98c7d20a-dce9-439b-9229-50da1c4b7461,Stav,Celene,39856,1915,403493.23,891,2020-02-26,2020-06-15
8844,1ef01956-2a76-4f9b-bf9c-ebb3eba49845,Madelene,Theodora,73356,2011,511834.17,550,2020-05-26,2020-03-16
8845,5b7366e3-044d-4221-8a14-3ec4b23e757e,Elephus,Edee,30818,2013,877232.16,993,2020-01-12,2020-04-19
8846,42bcc078-bfb7-4423-8def-12e668ddd399,Thar,Corry,88716,2001,858736.31,127,2020-04-07,2020-06-14
8847,14bff323-c1b6-4707-92dd-cda2f658e9d2,Milson,Mellicent,80525,1921,521681.64,449,2020-03-10,2020-05-18
8848,5850f9cb-b9f7-4cb6-a8cc-a7d38c946770,Shelba,Nonnah,54149,1961,745499.27,889,2020-06-16,2020-06-19
8849,d1cfd698-90c7-465c-9e29-3ac6958a8b8c,Teryn,Evita,43387,1915,431831.18,736,2020-05-12,2020-03-03
8850,b65fca33-b9c9-4478-ae85-f1325e605152,Virgin,Marguerite,69903,1964,63845.82,869,2020-04-12,2020-03-23
8851,28611c1e-be94-4931-8a35-16f92ac671d4,Kussell,Annabela,93284,1948,950788.48,700,2020-03-13,2020-06-05
8852,caa06eeb-ec7f-457d-b26f-d822381ad4cd,Montgomery,Pierette,13157,1961,819033.6,929,2020-03-31,2020-03-13
8853,4991b7af-0a72-4166-b0f0-6244ba287baf,Posner,Drucie,63888,1953,841345.12,674,2020-03-04,2020-04-07
8854,ed591017-6b49-468a-a17e-6db4cef01bb5,Serilda,Chere,57095,1978,729811.3,234,2020-01-03,2020-04-03
8855,682c981b-1ac0-4a79-927d-241caece5b7e,Lubin,Chrystel,61991,1912,240097.54,891,2020-02-16,2020-03-28
8856,0de3feca-c09a-4257-97e3-956eed5bd32f,Ezar,Fred,55017,1962,299690.44,567,2020-03-02,2020-04-03
8857,a2f079b8-0eef-4179-9a36-cd9ee8c87dd2,Armanda,Heddie,60226,1927,338823.48,83,2020-05-15,2020-01-28
8858,3bf4e8b6-8e83-47e7-9860-747b2bc3eee5,Persse,Berget,58784,1909,844294.4,228,2020-05-15,2020-04-06
8859,c34a0855-b2c4-4968-8a90-7736df575fec,Idelia,Melina,11864,1929,685671.08,719,2020-05-02,2020-04-15
8860,1145c235-3b5f-4347-8a6b-1fcb68e73030,Tound,Yetty,979,1910,798933.54,54,2020-06-22,2020-03-18
8861,89c09964-4ec7-44be-86f2-f96fbb7599de,Alarise,Ann-Marie,73921,2015,34242.71,903,2020-04-27,2020-03-24
8862,c5082f02-e3de-4ffa-afee-1e42f9931293,Fitzsimmons,Aryn,55684,1908,120481.96,129,2020-03-10,2020-01-31
8863,454729d8-7aef-4460-b9fa-021444ea1e79,O'Neill,Emylee,80520,1938,427826.92,382,2020-04-20,2020-02-11
8864,f3bce5f3-588d-428e-8f3f-bde0122692b8,Goerke,Beatriz,69059,1992,162817.03,366,2020-03-06,2020-02-11
8865,3df0d0ee-fc95-4cd1-b4ae-212e69b50964,Dudley,Sara-Ann,34857,1995,457079.56,712,2020-01-23,2020-06-19
8866,9b32b864-06ef-4417-ac53-217ffa9f27c2,Terrence,Kirbee,14631,1938,465788.53,552,2020-02-26,2020-04-16
8867,49bc55ac-a9e3-4b42-b046-26b617e83214,Sisile,Tracey,26992,1971,194312.37,614,2020-04-27,2020-02-12
8868,b7d603fd-9395-4cb2-a65e-4ea7389763b7,Old,Ursulina,71843,1989,270257.56,450,2020-01-22,2020-03-01
8869,a63dbd7d-9fd7-49a2-95e4-69b86d088b8d,Kat,Philis,50299,1983,586626.18,391,2020-06-21,2020-03-27
8870,75d8002c-3885-4581-b042-93a929472f22,Toffic,Inga,65684,1944,174013.64,463,2020-03-31,2020-06-13
8871,15ae0d20-9c1b-4a98-8a89-502c33a06334,Middleton,Janey,82791,2013,151578.71,157,2020-06-21,2020-04-19
8872,da57defe-db50-4edc-82dc-c56d7ec0ba04,Egbert,Lenna,66330,2016,87837.06,52,2020-06-09,2020-02-13
8873,09dcc511-76bc-425f-8f96-b58f62caa4c8,Bates,Jere,77483,2005,822644.99,567,2020-04-17,2020-05-01
8874,b41bbc04-f3b2-4f1d-8dc3-5ea92dc6c8f5,Johnsson,Trixi,28691,1969,178471.61,302,2020-05-25,2020-03-15
8875,861f7e02-ca35-4176-9d5d-7f43a5ed6448,Swigart,Aurelie,73832,1940,825386,110,2020-03-03,2020-05-10
8876,aca265e1-a638-4425-b004-12506b2fd238,Ailyn,Maurene,33880,1901,728662.17,738,2020-03-05,2020-01-28
8877,2cac4ef6-e34a-4a7c-bc1e-e5784e57ee04,Rogerio,Clarice,1566,2016,571011.28,754,2020-01-17,2020-03-10
8878,8518a218-4243-4bac-8b1b-8448e648ccb5,Kunin,Rosanne,26812,1931,982537.91,671,2020-03-17,2020-04-05
8879,63e0f097-482e-40cd-ab3f-4f680ff7ba21,Prober,Gaylene,77391,1904,642149.43,155,2020-05-05,2020-01-17
8880,2992bd49-b63b-4c8e-87b8-455d42e9773c,Anestassia,Nelle,18197,1972,393537.78,64,2020-01-10,2020-01-14
8881,acbfd12d-8491-451f-bd75-0a664a34c9b2,Slifka,Florencia,11390,1942,872419.71,234,2020-05-05,2020-06-13
8882,47e55fc2-dce4-4d79-b962-d8dda22c3498,Cassius,Frank,39724,1904,907667.75,377,2020-06-05,2020-06-07
8883,2e524e08-766f-4eee-bd3c-5c46f6774362,Primalia,Vanessa,31079,1981,639533.48,134,2020-03-15,2020-04-17
8884,846aa16e-5253-4a97-9a71-2d4c630bd9bc,Chick,Phylis,15074,1902,600764.05,68,2020-05-22,2020-01-10
8885,7a218b48-03f2-4ec8-9551-57e220aaca3b,Alcott,Regina,17193,1903,736255.64,794,2020-04-18,2020-05-01
8886,5f4c8095-e19e-4dad-89f2-e6b95e79aa26,Hull,Sheree,88946,1906,529966.21,634,2020-03-25,2020-01-28
8887,f3714425-0549-4327-bcca-b16295125e57,Durante,Dagmar,11186,1925,656308.88,297,2020-06-14,2020-03-08
8888,3e2a6ac1-4865-4ee0-ad22-d747a896fc9f,Bluh,Claudina,84767,1941,998611.56,672,2020-02-18,2020-06-22
8889,b1016292-1c04-45f8-a715-8eacb7d5677e,Ball,Lizzie,6261,1907,904.01,985,2020-01-29,2020-05-04
8890,74c11962-aa0f-4344-a4a5-ad871e3a7b83,Bouchard,Brynna,70977,2013,575068.38,318,2020-02-10,2020-01-04
8891,58b9afdb-9f05-4f62-a439-d75d8a420cfc,Diann,Ivett,46728,1985,680920.58,715,2020-04-11,2020-02-21
8892,30e36395-03a9-448e-b2a2-d6589873f9d5,Darian,Darci,87369,1922,857631.4,237,2020-06-18,2020-04-06
8893,e1d7cd65-1a03-4bd0-b09d-450c4ef4d94c,Jacobah,Binny,88073,2018,679605.25,296,2020-02-16,2020-05-13
8894,d7f8016c-0121-4e30-9107-56e862d7316b,Parette,Jaime,88599,1976,621545.58,680,2020-05-16,2020-05-31
8895,0db4a72b-b2b4-4f67-9f40-3d4edd49f467,Freddi,Emylee,62911,1958,270788.31,913,2020-04-26,2020-03-07
8896,e9ab7640-99bb-4351-b640-9a9dde7150eb,Danby,Gisela,69871,1948,631647.33,877,2020-03-11,2020-01-15
8897,6952857a-5934-4f38-ac65-7e81a51d7b27,Aldric,Gale,15649,2000,265288.96,208,2020-02-27,2020-02-18
8898,4f0b0f5a-d739-42d6-972d-1fcb99eea3fa,Anastatius,Penelopa,90509,1924,80865.05,286,2020-04-13,2020-01-26
8899,1aa42434-f2d2-4773-8c8c-f89d83ff9d5b,Yuille,Tatiania,94496,1922,430404.67,836,2020-04-11,2020-01-23
8900,5dd6beac-d771-4b4a-8945-55428191603a,Martsen,Kylynn,3261,1956,542356.3,827,2020-01-09,2020-06-01
8901,525c9db0-e0e3-4c52-a28f-f6faf2cb486a,Oster,Camile,81966,1967,361751.02,119,2020-05-14,2020-05-01
8902,b2cd9ae2-0233-4ff9-b2a7-f57d6bc91822,Wenda,Janenna,43813,2001,615761.23,649,2020-01-04,2020-05-16
8903,06a3b333-45b2-427d-9493-49e85763ffd3,Franza,Catrina,89997,2006,811944.74,212,2020-02-13,2020-01-06
8904,0276bc06-fc74-4983-9e69-7dad0b11c985,Brunell,Nannie,24361,1900,657058.71,335,2020-06-11,2020-04-13
8905,b37b4204-c803-4e34-838c-faf90f01d1fc,Delacourt,Aubrie,2452,1944,374225.03,888,2020-05-17,2020-04-18
8906,3e0408a3-7575-4016-9eb9-ebc02d75e86d,Yorick,Belinda,85401,1928,207184.94,943,2020-06-22,2020-04-26
8907,d70599a9-370f-4e50-b569-4126f4df133b,Lenny,Isa,40007,1900,721379.19,808,2020-06-11,2020-06-19
8908,d0580765-aadf-45ff-9863-64ec8ed82803,Smitt,Stephanie,47129,1986,435115.82,880,2020-02-14,2020-06-22
8909,633504b9-3fbe-485d-b88c-9432a445d3f8,Milson,Beverley,25484,1988,684402.55,131,2020-03-24,2020-06-07
8910,8bad18ef-7335-4c42-89a8-6619af17a4dd,Fitzsimmons,Lacie,89584,1982,999353.53,425,2020-01-11,2020-01-28
8911,a6b76f00-d429-451c-9bd3-86e7fd17248d,Israeli,Pearline,85873,1901,625792.37,219,2020-01-18,2020-01-27
8912,d6e701c3-1a90-4799-a70c-cb7ecb758d5a,Daveta,Babita,36356,1910,259756.97,608,2020-03-24,2020-04-25
8913,10135744-9e8a-4979-a243-62e50c00dcb4,Burch,Pamella,22244,1974,125858.77,197,2020-06-18,2020-05-05
8914,a72c2a57-a27a-454a-8cab-6592473f08db,Minetta,Carol-Jean,61193,1929,280365.26,299,2020-01-03,2020-03-09
8915,b65ac040-774f-4665-a03b-491c277a16a0,Shuler,Sophia,35889,1913,421519.7,725,2020-02-27,2020-04-09
8916,cb27b120-b5e5-410c-bbbe-0425e6adacf4,Weinreb,Jaime,16860,1913,762998.26,184,2020-05-03,2020-03-15
8917,efa01518-d4a3-4bc7-b2b9-d5c06c192b4f,Konyn,Madeleine,48790,1916,138862.83,698,2020-02-09,2020-02-29
8918,e1d5729b-14a8-4d89-a640-002dd7d6487f,Serilda,Emmey,84645,1949,74114.32,228,2020-05-14,2020-04-06
8919,b26c8ee0-7e92-4bb6-a21f-d9da1d1ae5a8,Kevon,Paulita,24933,1956,338528.57,808,2020-05-14,2020-06-20
8920,8d2fda86-d809-4247-9827-fa546e967de8,Fontana,Briney,55566,1995,745842.14,57,2020-04-29,2020-06-23
8921,f0759fd8-5200-4169-9b7f-91f71f97f7cf,Pip,Mireielle,72913,1999,921821.82,125,2020-01-20,2020-04-05
8922,2c79ce5d-e6ea-4d83-b90a-7c480d611e3b,Pearse,Nananne,86043,1937,909077.86,505,2020-04-28,2020-03-25
8923,c1462506-9fea-4d64-a1df-c1af6020030d,Koziara,Taffy,50109,1907,380078.83,553,2020-03-18,2020-06-02
8924,20a5c445-bc67-4c41-9f6b-96606ba61057,Jobi,Allis,39263,2004,527328.33,455,2020-02-10,2020-02-12
8925,dd4a0eb1-df09-49ff-a9d6-2b1960dc0bfc,Swanhildas,Tatiania,28392,1982,62904.39,754,2020-04-30,2020-06-07
8926,1651fd6b-beaf-4a7a-89e8-d684469eb620,Lissi,Jackie,19230,2013,229119.7,743,2020-02-23,2020-02-24
8927,44109d16-6000-4304-9006-974974bdbc9b,Ogren,Elmira,21568,1996,885033.78,899,2020-03-21,2020-04-23
8928,2a4d3b85-420d-4240-8a2c-a4a2bf08d092,Merat,Jerry,86862,1913,181573.91,765,2020-06-01,2020-05-29
8929,2de67422-6679-4933-b3f6-d0c983f12697,Fennessy,Allis,81539,2010,798451.35,379,2020-03-02,2020-03-21
8930,23c5fc05-80f5-4db7-99f1-d81830cc5f73,An,Stevana,20258,1992,208538.55,956,2020-03-26,2020-05-19
8931,47d7c8ba-42f4-44d4-97bf-c390bf69f7b5,Swigart,Petronia,4386,1926,288004.62,545,2020-05-19,2020-01-22
8932,58444dc9-d63d-4bf4-aacd-64c9f57fc870,Gherardo,Carree,73853,1959,12167.59,834,2020-01-30,2020-06-10
8933,c2448732-66a7-4adf-93b3-5e6de60f902b,Alexandr,Josephine,66533,1916,38017.98,21,2020-05-22,2020-04-13
8934,9391dc9d-6e01-4e18-b34b-fccf2a91c8b5,Hartnett,Micheline,40294,2000,540456.37,541,2020-05-25,2020-06-12
8935,47d595b4-2116-4417-a059-54d35a727caa,Corilla,Lory,40273,1934,252683.14,566,2020-04-15,2020-03-31
8936,98eb8227-6f08-4d42-89ce-d29eacf2dbf1,Jorgan,Gisela,11164,1919,671878.22,21,2020-06-09,2020-01-01
8937,04f44310-16cd-4e63-91e6-939e7e093a1c,Mike,Yvonne,91870,1966,860945.83,369,2020-01-11,2020-06-20
8938,ffd3a133-3ac5-4bc6-863c-c0f4117a84f1,Michella,Frieda,27251,1968,860555.34,527,2020-01-17,2020-05-20
8939,fba142a3-4550-4e39-8693-e15fc0e9a769,Toffic,Myrtice,36656,1953,425590.59,878,2020-05-04,2020-01-11
8940,008f1bb3-5309-4207-a013-b3bf56b9b80a,Tacye,Maisey,98123,1920,520546.88,192,2020-01-09,2020-05-06
8941,3b1ee94f-e24d-4b07-8f35-653ba4c0d52a,Fairweather,Josephine,31642,1934,923620.74,821,2020-05-10,2020-04-22
8942,3cfa28b4-ec4d-443b-b9fc-2f35b70eb3d3,Nelsen,Codie,87279,1991,782650.5,566,2020-04-17,2020-01-29
8943,9bff762f-2995-4d45-8866-5e47a4ffaf1f,Byrne,Debee,95817,2019,245574.43,555,2020-03-11,2020-02-15
8944,2f5b5dfe-9823-4fd4-a231-7cc17b3617ca,Sprage,Gabi,22103,1941,170957.17,796,2020-04-11,2020-05-31
8945,5e81a740-6266-4c20-9d45-2bc62e345e3d,Fancie,Goldie,58062,1959,643697.82,928,2020-06-14,2020-01-21
8946,8c1e51ca-1df2-4b71-9a97-a4ec88a51451,Merriott,Mellicent,9490,1944,54295.5,589,2020-06-05,2020-02-23
8947,fc41a023-b9c4-4a78-a287-1e33d2bb93b6,Velick,Steffane,5389,1913,506379.84,397,2020-05-13,2020-03-27
8948,52902e35-4c4f-4467-90f7-213524b116c9,McClimans,Bobbi,33607,1957,378889.28,666,2020-06-18,2020-06-20
8949,81b15612-89d6-4c39-8d02-b33d33388482,Gregrory,Corene,79359,1954,829498.98,250,2020-03-29,2020-02-28
8950,0cf939b8-d573-4f3a-9a12-7d6c16472ed9,Gahl,Ann-Marie,87609,2001,701500.29,1,2020-04-11,2020-03-02
8951,4263a150-df46-4f29-a6c3-8fad87db947a,Mandler,Helena,58694,1978,168966.11,518,2020-03-30,2020-03-08
8952,6cb22ce2-b052-40c4-8c84-d6b0837d4924,Lenny,Janeczka,19540,1995,813787.05,54,2020-04-20,2020-06-21
8953,8cb886b1-d92b-4f0c-8adf-05f3a273ed4c,Frodi,Emma,42357,1915,583866.15,866,2020-01-13,2020-02-29
8954,452ef0c3-d6bc-4e07-b732-40fc8ef37ce7,Cecile,Harrietta,8252,1948,595500.51,728,2020-01-21,2020-03-07
8955,a1a49d24-70b6-46b3-91e5-13e08e7ef970,Durware,Brandise,84414,2012,996064.81,97,2020-03-15,2020-05-30
8956,5156a281-20c4-4d18-b5c8-2a01d28864d3,Rossner,Henriette,18241,2010,606843.44,844,2020-04-21,2020-02-16
8957,e163f10f-59d8-4248-98a8-2bd3779fb3ea,Fleeta,Jolyn,63928,1944,119120.03,965,2020-03-31,2020-05-19
8958,a811820c-e207-4f55-8a88-1ae9e2018440,Clara,Mignon,48401,1967,933021.6,238,2020-03-25,2020-05-04
8959,4fa1800e-1af3-4177-a54e-49073812a440,Khorma,Cam,25135,1923,769385.95,798,2020-05-07,2020-03-03
8960,1179de48-1554-4801-9675-8550ea012a1f,Zuzana,Pierette,69857,1992,94399.07,237,2020-04-15,2020-06-08
8961,e4f90aa3-151d-4197-89e0-1c2bd5eea820,Bahr,Emylee,28479,1986,56123.78,712,2020-01-31,2020-05-13
8962,bb7f037d-80c2-40c0-bd80-2062771c9ad3,Jess,Aeriela,89394,1947,900409.32,336,2020-05-21,2020-01-16
8963,6f32afd9-57f0-472d-8b16-1ee5f83b5de3,Carey,Noelle,80651,1923,573681.81,314,2020-04-22,2020-03-31
8964,02809e64-f42f-4ba3-89a8-a33f1701770c,Jethro,Doralynne,22842,1965,676997.48,619,2020-06-06,2020-05-18
8965,fa8fc233-6ab5-4bd8-af7d-7369c809a8f3,Pulsifer,Augustine,31507,1960,939686.48,893,2020-03-07,2020-03-16
8966,a33c09c8-0d68-4448-9a9f-e2ec5c5423dd,Fancie,Dorthy,41296,1906,272579.02,877,2020-03-01,2020-04-03
8967,e6f54335-85d6-43a6-a01a-eb7aea4e283a,Medrek,Sarette,27343,1904,278721.86,852,2020-01-25,2020-04-21
8968,1ee74275-225c-4a3a-96dd-e6712b03e0bc,Hieronymus,Miquela,13066,2000,135399.37,252,2020-02-16,2020-01-27
8969,5e16253c-9366-4b2b-aa41-aa73b3d3453d,Kaete,Lulita,51306,1991,433335.62,795,2020-05-14,2020-01-31
8970,84d92309-d4fd-4e2f-b94f-57e69f4996a2,Kiyoshi,Ronna,80330,2014,778633.4,975,2020-01-29,2020-04-23
8971,5483d72a-e103-4bf7-a7e9-ec6465cc8824,Jenness,Margarette,10250,2016,10671.17,131,2020-04-28,2020-01-01
8972,a4241c07-3db1-46c4-92dc-0cabbdc6be12,Teddman,Aigneis,74129,1960,611101.75,623,2020-04-14,2020-05-29
8973,954b464c-1c8e-4c4e-8a7b-f4622a4be860,Tatianas,Sissy,44586,1934,810527.13,451,2020-05-11,2020-01-31
8974,639e55a5-7394-462c-9902-4a2191c06f05,Daveta,Laurene,57937,1919,665883.48,119,2020-06-18,2020-01-08
8975,a65bd810-f5c2-4ee1-adb0-6d3406690c26,Septima,Andeee,43145,1939,72725.48,110,2020-03-17,2020-02-20
8976,8f45e614-3104-448e-b13a-43a25359d5d5,Laverne,Ekaterina,41815,1914,192107.4,623,2020-04-05,2020-01-06
8977,0f74757d-91ac-46e1-b2dc-7db5e8d54895,Tengdin,Sabina,71907,1909,875552.62,55,2020-02-18,2020-01-27
8978,41f7a20e-4765-423b-8194-c6b044437656,Nickola,Charmaine,6188,2006,573934.42,193,2020-04-24,2020-02-11
8979,a6f121ff-a01c-4a77-9121-5545919a8272,Jillane,Carolina,78937,1926,425897.96,632,2020-05-30,2020-03-12
8980,6e758548-501a-47ed-837a-208e0c8f3ec9,Fontana,Fred,71431,1939,854548.88,865,2020-06-02,2020-06-01
8981,8f1873d4-79e7-4e21-964c-e1d929a5507d,Jotham,Vivia,34812,1992,561018.04,126,2020-05-09,2020-06-07
8982,6578714e-e7eb-43d1-b187-9d287fb4be2c,Howlyn,Clo,59395,1906,983253.1,978,2020-03-28,2020-01-18
8983,8642d3b9-35bf-4443-97bf-69d773072495,Rozanna,Tybie,55306,1921,690071.16,338,2020-02-25,2020-01-30
8984,5b0f2830-2b9a-427b-a4fd-19c2fc798aa6,Laurianne,Gerianna,2579,2002,485947.61,647,2020-05-17,2020-02-16
8985,70c1dccc-886e-4755-991e-8726296cf299,Reidar,Ingrid,79664,1917,274185.66,587,2020-04-24,2020-03-05
8986,c1970cb8-d429-4db4-a4fe-90e010f6d1a0,Marsden,Blake,41149,1950,118056.24,457,2020-01-24,2020-02-12
8987,563e877e-a81f-40bb-ab63-b10a6aefce53,Poppy,Gloria,13201,1982,809079.98,345,2020-04-09,2020-03-26
8988,f7e9b2b2-aa75-488e-86e8-7654891323e7,Bach,Winifred,76770,1999,70771.26,81,2020-01-24,2020-02-11
8989,3a7ad419-bf8e-448e-9d2c-f55bce0c88fb,Bethany,Arlena,34877,2005,87947.73,235,2020-01-23,2020-05-27
8990,2189b25d-9f09-4733-9034-06f652f7353b,Brotherson,Darci,12146,1954,72357.76,753,2020-02-15,2020-01-25
8991,1c6f49e0-af5b-44b4-b639-3d99dcfcaa74,Riordan,Anallese,91369,1955,376321.48,407,2020-01-29,2020-01-07
8992,3c469a5b-701c-4dab-9b15-d1478c94a180,Gombach,Etta,93230,1974,403326.55,306,2020-02-14,2020-01-18
8993,3094c951-158b-4052-a646-dba5e4e532d8,Halsey,Alie,31741,1902,241283.51,486,2020-06-13,2020-04-08
8994,dfe8369d-ddfe-4a9e-8baa-87d784375668,Velick,Raf,88436,2015,415093.77,318,2020-04-02,2020-06-18
8995,ab9ca00b-9730-4720-a514-d364fc48b1b1,Maurine,Mellicent,45833,1944,418584.3,991,2020-02-06,2020-02-20
8996,e112a1f3-8155-4de5-8629-fc73a32a247c,Bryna,Demetris,41786,1970,743148.17,299,2020-01-10,2020-06-07
8997,3bbb7171-17dd-44e7-a4ac-87bd2d0bf437,Ulphia,Basia,8250,1994,244412.69,316,2020-02-19,2020-05-29
8998,c6d5f280-c469-4fc6-9217-a8c6330573b0,Marijo,Carmencita,43068,1936,709870.57,473,2020-03-12,2020-03-14
8999,60a7be67-a937-400a-b1fd-6a2e7ea0be67,Mintz,Alie,26609,1948,20451.13,675,2020-06-13,2020-05-28
9000,113631c5-4ef9-40b4-a699-cfcdba7046f3,Tybald,Max,99084,2014,197459.53,727,2020-03-01,2020-04-13
9001,b7c93e49-ce12-4e02-8fd7-f02757eb1d1b,Cornelia,Gerrie,10001,1953,946346.52,119,2020-05-24,2020-01-14
9002,8fa9b0cb-b43c-4eb1-b20a-04d71edd404c,Cordi,Lanae,50224,1917,292851.96,444,2020-06-15,2020-03-17
9003,630a7109-d44d-4b8d-9f94-663409583047,Goerke,Trudie,10414,1973,218196.52,140,2020-06-22,2020-01-28
9004,aac6a9d1-0bf6-479c-a577-82b3c5b236fe,Warthman,Olwen,69752,1966,840719.02,218,2020-03-14,2020-01-17
9005,88d9a72f-e65d-42d4-a0f1-dcbbb19f65be,Rodmann,Clary,41548,1950,400429.58,880,2020-04-19,2020-04-26
9006,abe4f9cc-ca16-4639-a462-4dcc3993b343,Socha,Eolanda,89891,1914,330707.92,227,2020-02-09,2020-04-12
9007,cc03bb99-b895-4a9f-ae36-0981dd1c2ea5,Margarete,Joleen,69555,1920,990089.87,796,2020-03-04,2020-01-16
9008,51017e17-756e-4e9c-8d51-b44e021b6228,Fillbert,Amara,29720,1970,625813.11,784,2020-02-24,2020-06-08
9009,5f4ee670-e1a3-4d23-b4cb-28ab5f2c130f,Haerr,Lexine,99424,1924,407266.62,621,2020-04-07,2020-06-12
